Sweden,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2022,110133,,,,,
Sweden,C17,Manufacture of paper and paper products,2022,62114,,,,,
Sweden,C18,Printing and reproduction of recorded media,2022,6051,,,,,
Sweden,C19,Manufacture of coke and refined petroleum products,2022,21763,,,,,
Sweden,C22,Manufacture of rubber and plastics products,2022,18145,,,,,
Sweden,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,35531,,,,,
Sweden,C23,Manufacture of other non-metallic mineral products,2022,17386,,,,,
Sweden,C24,Manufacture of basic metals,2022,41848,,,,,
Sweden,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,114593,,,,,
Sweden,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,72745,,,,,
Sweden,C26,"Manufacture of computer, electronic and optical products",2022,32922,,,,,
Sweden,C27,Manufacture of electrical equipment,2022,23763,,,,,
Sweden,C28,Manufacture of machinery and equipment n.e.c.,2022,128390,,,,,
Sweden,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,116564,,,,,
Sweden,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,140155,,,,,
Sweden,C30,Manufacture of other transport equipment,2022,23591,,,,,
Sweden,C31_32,Manufacture of furniture; other manufacturing,2022,20782,,,,,
Sweden,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,36693,,,,,
Sweden,C33,Repair and installation of machinery and equipment,2022,15911,,,,,
Sweden,D,"Electricity, gas, steam and air conditioning supply",2022,162122,,,,,
Sweden,E,"Water supply; sewerage, waste management and remediation activities",2022,34601,,,,,
Sweden,E36,"Water collection, treatment and supply",2022,5475,,,,,
Sweden,E37T39,"Sewerage, waste management, remediation activities",2022,29126,,,,,
Sweden,F,Construction,2022,346771,,,,,
Sweden,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,569466,,,,,
Sweden,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,76922,,,,,
Sweden,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,314204,,,,,
Sweden,G47,"Retail trade, except of motor vehicles and motorcycles",2022,178340,,,,,
Sweden,H,Transportation and storage,2022,265472,,,,,
Sweden,H49,Land transport and transport via pipelines,2022,111739,,,,,
Sweden,H50,Water transport,2022,13536,,,,,
Sweden,H51,Air transport,2022,1437,,,,,
Sweden,I,Accommodation and food service activities,2022,85103,,,,,
Sweden,J,Information and communication,2022,403014,,,,,
Sweden,J58,Publishing activities,2022,55831,,,,,
Sweden,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,79564,,,,,
Sweden,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,23733,,,,,
Sweden,J61,Telecommunications,2022,48467,,,,,
Sweden,J62_63,"Computer programming, consultancy, and information service activities",2022,274983,,,,,
Sweden,K,Financial and insurance activities,2022,222736,,,,,
Sweden,K64,"Financial service activities, except insurance and pension funding",2022,140362,,,,,
Sweden,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,58201,,,,,
Sweden,K66,Activities auxiliary to financial service and insurance activities,2022,24173,,,,,
Sweden,L,Real estate activities,2022,401444,,,,,
Sweden,L68A,Imputed rents of owner-occupied dwellings,2022,105102,,,,,
Sweden,M,"Professional, scientific and technical activities",2022,417499,,,,,
Sweden,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,156408,,,,,
Sweden,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,268958,,,,,
Sweden,M73,Advertising and market research,2022,19725,,,,,
Sweden,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,57520,,,,,
Sweden,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,37795,,,,,
Sweden,N,Administrative and support service activities,2022,185802,,,,,
Sweden,N77,Rental and leasing activities,2022,34761,,,,,
Sweden,N78,Employment activities,2022,61721,,,,,
Sweden,N79,"Travel agency, tour operator, reservation service and related activities",2022,4976,,,,,
Sweden,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,84344,,,,,
Sweden,O,Public administration and defence; compulsory social security,2022,219289,,,,,
Sweden,P,Education,2022,292351,,,,,
Sweden,Q,Human health and social work activities,2022,534005,,,,,
Sweden,Q86,Human health activities,2022,267960,,,,,
Sweden,Q87_88,Residential care activities and social work activities without accommodation,2022,266045,,,,,
Sweden,R,"Arts, entertainment and recreation",2022,70321,,,,,
Sweden,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,38056,,,,,
Sweden,R93,Sports activities and amusement and recreation activities,2022,32265,,,,,
Sweden,S,Other service activities,2022,67716,,,,,
Sweden,S94,Activities of membership organizations,2022,38051,,,,,
Sweden,S95,Repair of computers and personal and household goods,2022,3534,,,,,
Sweden,S96,Other personal service activities,2022,26131,,,,,
Sweden,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,2651,,,,,
,,,,,,,,,
Switzerland,_T,Total - all activities,2022,760191.856,,,,,
Switzerland,A,"Agriculture, forestry and fishing",2022,4802.659,,,,,
Switzerland,B,Mining and quarrying,2022,950.818,,,,,
Switzerland,C,Manufacturing,2022,143827.496,,,,,
Switzerland,C10T12,Manufacture of food products; beverages and tobacco products,2022,13080.828,,,,,
Switzerland,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2022,1179.366,,,,,
Switzerland,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2022,4368.972,,,,,
Switzerland,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2022,7001.81,,,,,
Switzerland,C17,Manufacture of paper and paper products,2022,1190.961,,,,,
Switzerland,C18,Printing and reproduction of recorded media,2022,1441.877,,,,,
Switzerland,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2022,43224.171,,,,,
Switzerland,C22,Manufacture of rubber and plastics products,2022,3428.8,,,,,
Switzerland,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,5785.381,,,,,
Switzerland,C23,Manufacture of other non-metallic mineral products,2022,2356.581,,,,,
Switzerland,C24,Manufacture of basic metals,2022,1854.864,,,,,
Switzerland,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,11934.131,,,,,
Switzerland,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,10079.266,,,,,
Switzerland,C26,"Manufacture of computer, electronic and optical products",2022,25888.16,,,,,
Switzerland,C27,Manufacture of electrical equipment,2022,3925.381,,,,,
Switzerland,C28,Manufacture of machinery and equipment n.e.c.,2022,11839.692,,,,,
Switzerland,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,702.58,,,,,
Switzerland,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,2050.898,,,,,
Switzerland,C30,Manufacture of other transport equipment,2022,1348.317,,,,,
Switzerland,C31_32,Manufacture of furniture; other manufacturing,2022,4189.909,,,,,
Switzerland,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,6078.588,,,,,
Switzerland,C33,Repair and installation of machinery and equipment,2022,1888.679,,,,,
Switzerland,D,"Electricity, gas, steam and air conditioning supply",2022,10787.812,,,,,
Switzerland,E,"Water supply; sewerage, waste management and remediation activities",2022,2001.981,,,,,
Switzerland,E36,"Water collection, treatment and supply",2022,214.515,,,,,
Switzerland,E37T39,"Sewerage, waste management, remediation activities",2022,1787.466,,,,,
Switzerland,E39,Remediation activities and other waste management services,2022,47.337,,,,,
Switzerland,F,Construction,2022,36817.535,,,,,
Switzerland,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,123110.276,,,,,
Switzerland,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,7400.584,,,,,
Switzerland,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,89770.138,,,,,
Switzerland,G47,"Retail trade, except of motor vehicles and motorcycles",2022,25939.554,,,,,
Switzerland,H,Transportation and storage,2022,28697.307,,,,,
Switzerland,H49,Land transport and transport via pipelines,2022,15801.573,,,,,
Switzerland,H52,Warehousing and support activities for transportation,2022,6803.364,,,,,
Switzerland,H53,Postal and courier activities,2022,3384.278,,,,,
Switzerland,I,Accommodation and food service activities,2022,11435.901,,,,,
Switzerland,J,Information and communication,2022,32919.3,,,,,
Switzerland,J58,Publishing activities,2022,1429.376,,,,,
Switzerland,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,2971.214,,,,,
Switzerland,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,1541.838,,,,,
Switzerland,J61,Telecommunications,2022,8372.036,,,,,
Switzerland,J62_63,"Computer programming, consultancy, and information service activities",2022,21576.05,,,,,
Switzerland,K,Financial and insurance activities,2022,70888.296,,,,,
Switzerland,K64,"Financial service activities, except insurance and pension funding",2022,41292.054,,,,,
Switzerland,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,29596.241,,,,,
Switzerland,L,Real estate activities,2022,52349.081,,,,,
Switzerland,M,"Professional, scientific and technical activities",2022,53000.038,,,,,
Switzerland,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,29374.651,,,,,
Switzerland,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,45461.901,,,,,
Switzerland,M71,Architectural and engineering activities; technical testing and analysis,2022,16087.25,,,,,
Switzerland,M72,Scientific research and development,2022,2227.247,,,,,
Switzerland,M73,Advertising and market research,2022,2234.496,,,,,
Switzerland,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,5310.89,,,,,
Switzerland,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,3076.394,,,,,
Switzerland,N,Administrative and support service activities,2022,24472.694,,,,,
Switzerland,N77,Rental and leasing activities,2022,3083.541,,,,,
Switzerland,N78,Employment activities,2022,10636.175,,,,,
Switzerland,N79,"Travel agency, tour operator, reservation service and related activities",2022,910.937,,,,,
Switzerland,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,9842.04,,,,,
Switzerland,O,Public administration and defence; compulsory social security,2022,77557.135,,,,,
Switzerland,P,Education,2022,4270.131,,,,,
Switzerland,Q,Human health and social work activities,2022,61003.741,,,,,
Switzerland,Q86,Human health activities,2022,42007.438,,,,,
Switzerland,Q87_88,Residential care activities and social work activities without accommodation,2022,18996.303,,,,,
Switzerland,R,"Arts, entertainment and recreation",2022,8485.483,,,,,
Switzerland,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,2558.742,,,,,
Switzerland,R93,Sports activities and amusement and recreation activities,2022,5926.74,,,,,
Switzerland,S,Other service activities,2022,10309.756,,,,,
Switzerland,S94,Activities of membership organizations,2022,6670.634,,,,,
Switzerland,S95,Repair of computers and personal and household goods,2022,349.995,,,,,
Switzerland,S96,Other personal service activities,2022,3289.127,,,,,
Switzerland,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,2504.416,,,,,
,,,,,,,,,
United Kingdom,_T,Total - all activities,2022,2266082,,,,,
United Kingdom,A,"Agriculture, forestry and fishing",2022,16683,,,,,
United Kingdom,A01,"Crop and animal production, hunting and related service activities",2022,14728,,,,,
United Kingdom,A02,Forestry and logging,2022,1156,,,,,
United Kingdom,A03,Fishing and aquaculture,2022,799,,,,,
United Kingdom,B,Mining and quarrying,2022,40633,,,,,
United Kingdom,C,Manufacturing,2022,204853,,,,,
United Kingdom,C10T12,Manufacture of food products; beverages and tobacco products,2022,33358,,,,,
United Kingdom,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2022,6060,,,,,
United Kingdom,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2022,4371,,,,,
United Kingdom,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2022,12895,,,,,
United Kingdom,C17,Manufacture of paper and paper products,2022,4055,,,,,
United Kingdom,C18,Printing and reproduction of recorded media,2022,4469,,,,,
United Kingdom,C19,Manufacture of coke and refined petroleum products,2022,3102,,,,,
United Kingdom,C20,Manufacture of chemicals and chemical products,2022,12248,,,,,
United Kingdom,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2022,16781,,,,,
United Kingdom,C22,Manufacture of rubber and plastics products,2022,8262,,,,,
United Kingdom,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2022,15221,,,,,
United Kingdom,C23,Manufacture of other non-metallic mineral products,2022,6959,,,,,
United Kingdom,C24,Manufacture of basic metals,2022,5244,,,,,
United Kingdom,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2022,22677,,,,,
United Kingdom,C25,"Manufacture of fabricated metal products, except machinery and equipment",2022,17433,,,,,
United Kingdom,C26,"Manufacture of computer, electronic and optical products",2022,14040,,,,,
United Kingdom,C27,Manufacture of electrical equipment,2022,5727,,,,,
United Kingdom,C28,Manufacture of machinery and equipment n.e.c.,2022,16223,,,,,
United Kingdom,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2022,15524,,,,,
United Kingdom,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2022,27990,,,,,
United Kingdom,C30,Manufacture of other transport equipment,2022,12466,,,,,
United Kingdom,C31_32,Manufacture of furniture; other manufacturing,2022,9605,,,,,
United Kingdom,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2022,18531,,,,,
United Kingdom,C33,Repair and installation of machinery and equipment,2022,8926,,,,,
United Kingdom,D,"Electricity, gas, steam and air conditioning supply",2022,24870,,,,,
United Kingdom,E,"Water supply; sewerage, waste management and remediation activities",2022,26983,,,,,
United Kingdom,E36,"Water collection, treatment and supply",2022,8640,,,,,
United Kingdom,E37T39,"Sewerage, waste management, remediation activities",2022,18343,,,,,
United Kingdom,F,Construction,2022,138259,,,,,
United Kingdom,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2022,229915,,,,,
United Kingdom,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2022,31387,,,,,
United Kingdom,G46,"Wholesale trade, except of motor vehicles and motorcycles",2022,90488,,,,,
United Kingdom,G47,"Retail trade, except of motor vehicles and motorcycles",2022,108040,,,,,
United Kingdom,H,Transportation and storage,2022,81689,,,,,
United Kingdom,H49,Land transport and transport via pipelines,2022,30259,,,,,
United Kingdom,H50,Water transport,2022,5784,,,,,
United Kingdom,H51,Air transport,2022,3608,,,,,
United Kingdom,H52,Warehousing and support activities for transportation,2022,28469,,,,,
United Kingdom,H53,Postal and courier activities,2022,13569,,,,,
United Kingdom,I,Accommodation and food service activities,2022,65660,,,,,
United Kingdom,J,Information and communication,2022,139370,,,,,
United Kingdom,J58,Publishing activities,2022,12523,,,,,
United Kingdom,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2022,34665,,,,,
United Kingdom,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2022,22142,,,,,
United Kingdom,J61,Telecommunications,2022,33106,,,,,
United Kingdom,J62_63,"Computer programming, consultancy, and information service activities",2022,71599,,,,,
United Kingdom,K,Financial and insurance activities,2022,200296,,,,,
United Kingdom,K64,"Financial service activities, except insurance and pension funding",2022,98192,,,,,
United Kingdom,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2022,41931,,,,,
United Kingdom,K66,Activities auxiliary to financial service and insurance activities,2022,60173,,,,,
United Kingdom,L,Real estate activities,2022,292867,,,,,
United Kingdom,L68A,Imputed rents of owner-occupied dwellings,2022,209733,,,,,
United Kingdom,M,"Professional, scientific and technical activities",2022,188074,,,,,
United Kingdom,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2022,100046,,,,,
United Kingdom,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2022,126073,,,,,
United Kingdom,M71,Architectural and engineering activities; technical testing and analysis,2022,26027,,,,,
United Kingdom,M72,Scientific research and development,2022,20421,,,,,
United Kingdom,M73,Advertising and market research,2022,23732,,,,,
United Kingdom,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2022,41580,,,,,
United Kingdom,M74_75,"Other professional, scientific and technical activities; veterinary activities",2022,17848,,,,,
United Kingdom,N,Administrative and support service activities,2022,113126,,,,,
United Kingdom,N77,Rental and leasing activities,2022,25465,,,,,
United Kingdom,N78,Employment activities,2022,30786,,,,,
United Kingdom,N79,"Travel agency, tour operator, reservation service and related activities",2022,9827,,,,,
United Kingdom,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2022,47048,,,,,
United Kingdom,O,Public administration and defence; compulsory social security,2022,114416,,,,,
United Kingdom,P,Education,2022,136034,,,,,
United Kingdom,Q,Human health and social work activities,2022,183265,,,,,
United Kingdom,Q86,Human health activities,2022,127367,,,,,
United Kingdom,Q87_88,Residential care activities and social work activities without accommodation,2022,55898,,,,,
United Kingdom,R,"Arts, entertainment and recreation",2022,30973,,,,,
United Kingdom,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2022,16597,,,,,
United Kingdom,R93,Sports activities and amusement and recreation activities,2022,14376,,,,,
United Kingdom,S,Other service activities,2022,35792,,,,,
United Kingdom,S94,Activities of membership organizations,2022,9258,,,,,
United Kingdom,S95,Repair of computers and personal and household goods,2022,2903,,,,,
United Kingdom,S96,Other personal service activities,2022,23631,,,,,
United Kingdom,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2022,2324,,,,,
,,,,,,,,,
United States,_T,Total - all activities,2021,22485863.48,,,,,
United States,A,"Agriculture, forestry and fishing",2021,223723.739,,,,,
United States,A01,"Crop and animal production, hunting and related service activities",2021,205377.444,,,,,
United States,A02,Forestry and logging,2021,14425.366,,,,,
United States,A03,Fishing and aquaculture,2021,3920.928,,,,,
United States,B,Mining and quarrying,2021,319802.446,,,,,
United States,B05,Mining of coal and lignite,2021,17233.956,,,,,
United States,B06,Extraction of crude petroleum and natural gas,2021,228096.01,,,,,
United States,B07,Mining of metal ores,2021,13881.996,,,,,
United States,B08,Other mining and quarrying,2021,27309.705,,,,,
United States,B09,Mining support service activities,2021,33280.78,,,,,
United States,C,Manufacturing,2021,2497131.582,,,,,
United States,C10,Manufacture of food products,2021,215701.054,,,,,
United States,C10T12,Manufacture of food products; beverages and tobacco products,2021,300503.968,,,,,
United States,C11,Manufacture of beverages,2021,36777.785,,,,,
United States,C12,Manufacture of tobacco products,2021,48025.128,,,,,
United States,C13,Manufacture of textiles,2021,17692.086,,,,,
United States,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2021,25986.054,,,,,
United States,C14,Manufacture of wearing apparel,2021,4904.759,,,,,
United States,C15,Manufacture of leather and related products,2021,3389.21,,,,,
United States,C16,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2021,61653.458,,,,,
United States,C16T18,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials; manufacture of paper and paper products; printing and reproduction of recorded media",2021,160654.96,,,,,
United States,C17,Manufacture of paper and paper products,2021,62119.192,,,,,
United States,C18,Printing and reproduction of recorded media,2021,36882.31,,,,,
United States,C19,Manufacture of coke and refined petroleum products,2021,123799.671,,,,,
United States,C20,Manufacture of chemicals and chemical products,2021,220897.112,,,,,
United States,C21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2021,214791.448,,,,,
United States,C22,Manufacture of rubber and plastics products,2021,84870.901,,,,,
United States,C22_23,Manufacture of rubber and plastic products and other non-metallic mineral products,2021,160143.44,,,,,
United States,C23,Manufacture of other non-metallic mineral products,2021,75272.538,,,,,
United States,C24,Manufacture of basic metals,2021,90753.03,,,,,
United States,C24_25,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",2021,248135.811,,,,,
United States,C25,"Manufacture of fabricated metal products, except machinery and equipment",2021,157382.781,,,,,
United States,C26,"Manufacture of computer, electronic and optical products",2021,336094.92,,,,,
United States,C27,Manufacture of electrical equipment,2021,67819.507,,,,,
United States,C28,Manufacture of machinery and equipment n.e.c.,2021,174291.801,,,,,
United States,C29,"Manufacture of motor vehicles, trailers and semi-trailers",2021,151432.068,,,,,
United States,C29_30,"Manufacture of motor vehicles, trailers, semi-trailers and of other transport equipment",2021,308112.51,,,,,
United States,C30,Manufacture of other transport equipment,2021,156680.442,,,,,
United States,C31,Manufacture of furniture,2021,31460.767,,,,,
United States,C31_32,Manufacture of furniture; other manufacturing,2021,126771.075,,,,,
United States,C31T33,"Manufacture of furniture; jewellery, musical instruments, toys, etc.; repair and installation of machinery and equipment",2021,155900.379,,,,,
United States,C32,Other manufacturing,2021,95310.308,,,,,
United States,C33,Repair and installation of machinery and equipment,2021,29129.304,,,,,
United States,D,"Electricity, gas, steam and air conditioning supply",2021,336470.552,,,,,
United States,E,"Water supply; sewerage, waste management and remediation activities",2021,73595.557,,,,,
United States,E36,"Water collection, treatment and supply",2021,8872.758,,,,,
United States,E37,Sewerage,2021,1352.14,,,,,
United States,E37T39,"Sewerage, waste management, remediation activities",2021,64722.799,,,,,
United States,E38,"Waste collection, treatment and disposal activities; materials recovery",2021,46484.564,,,,,
United States,E39,Remediation activities and other waste management services,2021,16886.095,,,,,
United States,F,Construction,2021,942821.201,,,,,
United States,F41,Construction of buildings,2021,793388.34,,,,,
United States,F42,Civil engineering,2021,149432.861,,,,,
United States,F43,Specialized construction activities,2021,0,,,,,
United States,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,2382100.447,,,,,
United States,G45,Wholesale and retail trade and repair of motor vehicles and motorcycles,2021,398876.967,,,,,
United States,G46,"Wholesale trade, except of motor vehicles and motorcycles",2021,1082598.38,,,,,
United States,G47,"Retail trade, except of motor vehicles and motorcycles",2021,900625.1,,,,,
United States,H,Transportation and storage,2021,718769.712,,,,,
United States,H49,Land transport and transport via pipelines,2021,325168.276,,,,,
United States,H50,Water transport,2021,12912.261,,,,,
United States,H51,Air transport,2021,67459.602,,,,,
United States,H52,Warehousing and support activities for transportation,2021,186127.788,,,,,
United States,H53,Postal and courier activities,2021,127101.786,,,,,
United States,I,Accommodation and food service activities,2021,601169.328,,,,,
United States,I55,Accommodation,2021,136886.216,,,,,
United States,I56,Food and beverage service activities,2021,464283.112,,,,,
United States,J,Information and communication,2021,1686177.609,,,,,
United States,J58,Publishing activities,2021,393469.752,,,,,
United States,J58T60,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",2021,586304.534,,,,,
United States,J59,"Motion picture, video and television programme production, sound recording and music publishing activities",2021,86733.996,,,,,
United States,J59_60,"Motion picture, video, television programme production; programming and broadcasting activities",2021,192834.782,,,,,
United States,J60,Programming and broadcasting activities,2021,106100.787,,,,,
United States,J61,Telecommunications,2021,337767.763,,,,,
United States,J62,"Computer programming, consultancy and related activities",2021,418078.193,,,,,
United States,J62_63,"Computer programming, consultancy, and information service activities",2021,762105.312,,,,,
United States,J63,Information service activities,2021,344027.119,,,,,
United States,K,Financial and insurance activities,2021,1923270.397,,,,,
United States,K64,"Financial service activities, except insurance and pension funding",2021,1285418.984,,,,,
United States,K65,"Insurance, reinsurance and pension funding, except compulsory social security",2021,414448.844,,,,,
United States,K66,Activities auxiliary to financial service and insurance activities,2021,223402.568,,,,,
United States,L,Real estate activities,2021,2700644.922,,,,,
United States,L68A,Imputed rents of owner-occupied dwellings,2021,1561229.743,,,,,
United States,M,"Professional, scientific and technical activities",2021,1835917.467,,,,,
United States,M69,Legal and accounting activities,2021,466173.722,,,,,
United States,M69_70,Legal and accounting activities; activities of head offices; management consultancy activities,2021,1126065.507,,,,,
United States,M69T71,Legal and accounting activities; activities of head offices; management consultancy activities; architectural and engineering activities; technical testing and analysis,2021,1349517.484,,,,,
United States,M70,Activities of head offices; management consultancy activities,2021,659891.784,,,,,
United States,M71,Architectural and engineering activities; technical testing and analysis,2021,223451.977,,,,,
United States,M72,Scientific research and development,2021,172778.572,,,,,
United States,M73,Advertising and market research,2021,126855.786,,,,,
United States,M73T75,"Advertising and market research; other professional, scientific and technical activities; veterinary activities",2021,313621.411,,,,,
United States,M74,"Other professional, scientific and technical activities",2021,152498.379,,,,,
United States,M74_75,"Other professional, scientific and technical activities; veterinary activities",2021,186765.626,,,,,
United States,M75,Veterinary activities,2021,34267.247,,,,,
United States,N,Administrative and support service activities,2021,913185.876,,,,,
United States,N77,Rental and leasing activities,2021,240971.221,,,,,
United States,N78,Employment activities,2021,335254.849,,,,,
United States,N79,"Travel agency, tour operator, reservation service and related activities",2021,16957.53,,,,,
United States,N80,Security and investigation activities,2021,47965.088,,,,,
United States,N80T82,"Security and investigation, service and landscape, office administrative and support activities",2021,320002.276,,,,,
United States,N81,Services to buildings and landscape activities,2021,133617.207,,,,,
United States,N82,"Office administrative, office support and other business support activities",2021,138419.981,,,,,
United States,O,Public administration and defence; compulsory social security,2021,1909004.123,,,,,
United States,P,Education,2021,1174055.053,,,,,
United States,Q,Human health and social work activities,2021,1725416.786,,,,,
United States,Q86,Human health activities,2021,1404913.686,,,,,
United States,Q87,Residential care activities,2021,164427.973,,,,,
United States,Q87_88,Residential care activities and social work activities without accommodation,2021,320503.101,,,,,
United States,Q88,Social work activities without accommodation,2021,156075.127,,,,,
United States,R,"Arts, entertainment and recreation",2021,199913.77,,,,,
United States,R90,"Creative, arts and entertainment activities",2021,85465.184,,,,,
United States,R90T92,"Creative, arts and entertainment activities; libraries, archives, museums and other cultural activities; gambling and betting activities",2021,122324.264,,,,,
United States,R91,"Libraries, archives, museums and other cultural activities",2021,10601.982,,,,,
United States,R92,Gambling and betting activities,2021,26257.098,,,,,
United States,R93,Sports activities and amusement and recreation activities,2021,77589.506,,,,,
United States,S,Other service activities,2021,300632.257,,,,,
United States,S94,Activities of membership organizations,2021,133620.048,,,,,
United States,S95,Repair of computers and personal and household goods,2021,31337.437,,,,,
United States,S96,Other personal service activities,2021,135674.772,,,,,
United States,T,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,2021,22060.652,,,,,
United States,T97,Activities of households as employers of domestic personnel,2021,22060.652,,,,,
United States,T98,Undifferentiated goods- and services-producing activities of private households for own use,2021,0,,,,,
United States,U,Activities of extraterritorial organizations and bodies,2021,0,,,,,
,,,,,,,,,
Canada,_T,Total - all activities,2021,2366372,,,,,
Canada,A,"Agriculture, forestry and fishing",2021,40522,,,,,
Canada,A01,"Crop and animal production, hunting and related service activities",2021,28006,,,,,
Canada,A02,Forestry and logging,2021,9592,,,,,
Canada,A03,Fishing and aquaculture,2021,2924,,,,,
Canada,B,Mining and quarrying,2021,163158,,,,,
Canada,B05,Mining of coal and lignite,2021,4756,,,,,
Canada,B06,Extraction of crude petroleum and natural gas,2021,107081,,,,,
Canada,B07,Mining of metal ores,2021,26102,,,,,
Canada,B08,Other mining and quarrying,2021,10996,,,,,
Canada,B09,Mining support service activities,2021,14224,,,,,
Canada,C,Manufacturing,2021,234678,,,,,
Canada,C10,Manufacture of food products,2021,33780,,,,,
Canada,C10T12,Manufacture of food products; beverages and tobacco products,2021,41333,,,,,
Canada,C11,Manufacture of beverages,2021,5815,,,,,
Canada,C12,Manufacture of tobacco products,2021,1739,,,,,
Canada,C13,Manufacture of textiles,2021,1394,,,,,
Canada,C13T15,"Manufacture of textiles, wearing apparel, leather and related products",2021,2545,,,,,
Canada,C14,Manufacture of wearing apparel,2021,1152,,,,,
